input_db,output_db,gain_reduction_db,threshold,ratio,knee,attack_ms,release_ms
-35.0,-38.01,3.01,1.32,13.4,,,
-32.5,-35.51,3.01,1.32,13.4,,,
-30.0,-33.01,3.01,1.32,13.4,,,
-27.5,-30.51,3.01,1.32,13.4,,,
-25.0,-28.01,3.01,1.32,13.4,,,
-22.5,-25.51,3.01,1.32,13.4,,,
-20.0,-23.01,3.01,1.32,13.4,,,
-17.5,-20.51,3.01,1.32,13.4,,,
-15.0,-18.15,3.15,1.32,13.4,,,
-12.5,-16.42,3.92,1.32,13.4,,,
-10.0,-15.33,5.33,1.32,13.4,,,
-7.5,-14.87,7.37,1.32,13.4,,,
-5.0,-14.78,9.78,1.32,13.4,,,
-2.5,-14.66,12.16,1.32,13.4,,,
0.0,-14.44,14.44,1.32,13.4,,,
-60.0,-63.01,3.01,1.32,14.3,,,
-57.5,-60.51,3.01,1.32,14.3,,,
-55.0,-58.01,3.01,1.32,14.3,,,
-52.5,-55.51,3.01,1.32,14.3,,,
-50.0,-53.01,3.01,1.32,14.3,,,
-47.5,-50.51,3.01,1.32,14.3,,,
-45.0,-48.01,3.01,1.32,14.3,,,
-42.5,-45.51,3.01,1.32,14.3,,,
-40.0,-43.01,3.01,1.32,14.3,,,
-37.5,-40.51,3.01,1.32,14.3,,,
-35.0,-38.01,3.01,1.32,14.3,,,
-32.5,-35.51,3.01,1.32,14.3,,,
-30.0,-33.01,3.01,1.32,14.3,,,
-27.5,-30.51,3.01,1.32,14.3,,,
-25.0,-28.01,3.01,1.32,14.3,,,
-22.5,-25.51,3.01,1.32,14.3,,,
-20.0,-23.01,3.01,1.32,14.3,,,
-17.5,-20.51,3.01,1.32,14.3,,,
-15.0,-18.15,3.15,1.32,14.3,,,
-12.5,-16.42,3.92,1.32,14.3,,,
-10.0,-15.34,5.34,1.32,14.3,,,
-7.5,-14.9,7.4,1.32,14.3,,,
-5.0,-14.82,9.82,1.32,14.3,,,
-2.5,-14.71,12.21,1.32,14.3,,,
0.0,-14.5,14.5,1.32,14.3,,,
-60.0,-63.01,3.01,1.32,15.3,,,
-57.5,-60.51,3.01,1.32,15.3,,,
-55.0,-58.01,3.01,1.32,15.3,,,
-52.5,-55.51,3.01,1.32,15.3,,,
-50.0,-53.01,3.01,1.32,15.3,,,
-47.5,-50.51,3.01,1.32,15.3,,,
-45.0,-48.01,3.01,1.32,15.3,,,
-42.5,-45.51,3.01,1.32,15.3,,,
-40.0,-43.01,3.01,1.32,15.3,,,
-37.5,-40.51,3.01,1.32,15.3,,,
-35.0,-38.01,3.01,1.32,15.3,,,
-32.5,-35.51,3.01,1.32,15.3,,,
-30.0,-33.01,3.01,1.32,15.3,,,
-27.5,-30.51,3.01,1.32,15.3,,,
-25.0,-28.01,3.01,1.32,15.3,,,
-22.5,-25.51,3.01,1.32,15.3,,,
-20.0,-23.01,3.01,1.32,15.3,,,
-17.5,-20.51,3.01,1.32,15.3,,,
-15.0,-18.15,3.15,1.32,15.3,,,
-12.5,-16.43,3.93,1.32,15.3,,,
-10.0,-15.36,5.36,1.32,15.3,,,
-7.5,-14.92,7.42,1.32,15.3,,,
-5.0,-14.85,9.85,1.32,15.3,,,
-2.5,-14.75,12.25,1.32,15.3,,,
0.0,-14.56,14.56,1.32,15.3,,,
-60.0,-63.01,3.01,1.32,16.2,,,
-57.5,-60.51,3.01,1.32,16.2,,,
-55.0,-58.01,3.01,1.32,16.2,,,
-52.5,-55.51,3.01,1.32,16.2,,,
-50.0,-53.01,3.01,1.32,16.2,,,
-47.5,-50.51,3.01,1.32,16.2,,,
-45.0,-48.01,3.01,1.32,16.2,,,
-42.5,-45.51,3.01,1.32,16.2,,,
-40.0,-43.01,3.01,1.32,16.2,,,
-37.5,-40.51,3.01,1.32,16.2,,,
-35.0,-38.01,3.01,1.32,16.2,,,
-32.5,-35.51,3.01,1.32,16.2,,,
-30.0,-33.01,3.01,1.32,16.2,,,
-27.5,-30.51,3.01,1.32,16.2,,,
-25.0,-28.01,3.01,1.32,16.2,,,
-22.5,-25.51,3.01,1.32,16.2,,,
-20.0,-23.01,3.01,1.32,16.2,,,
-17.5,-20.51,3.01,1.32,16.2,,,
-15.0,-18.15,3.15,1.32,16.2,,,
-12.5,-16.43,3.93,1.32,16.2,,,
-10.0,-15.36,5.36,1.32,16.2,,,
-7.5,-14.93,7.43,1.32,16.2,,,
-5.0,-14.88,9.88,1.32,16.2,,,
-2.5,-14.79,12.29,1.32,16.2,,,
0.0,-14.6,14.6,1.32,16.2,,,
-60.0,-63.01,3.01,1.32,17.2,,,
-57.5,-60.51,3.01,1.32,17.2,,,
-55.0,-58.01,3.01,1.32,17.2,,,
-52.5,-55.51,3.01,1.32,17.2,,,
-50.0,-53.01,3.01,1.32,17.2,,,
-47.5,-50.51,3.01,1.32,17.2,,,
-45.0,-48.01,3.01,1.32,17.2,,,
-42.5,-45.51,3.01,1.32,17.2,,,
-40.0,-43.01,3.01,1.32,17.2,,,
-37.5,-40.51,3.01,1.32,17.2,,,
-35.0,-38.01,3.01,1.32,17.2,,,
-32.5,-35.51,3.01,1.32,17.2,,,
-30.0,-33.01,3.01,1.32,17.2,,,
-27.5,-30.51,3.01,1.32,17.2,,,
-25.0,-28.01,3.01,1.32,17.2,,,
-22.5,-25.51,3.01,1.32,17.2,,,
-20.0,-23.01,3.01,1.32,17.2,,,
-17.5,-20.51,3.01,1.32,17.2,,,
-15.0,-18.15,3.15,1.32,17.2,,,
-12.5,-16.43,3.93,1.32,17.2,,,
-10.0,-15.37,5.37,1.32,17.2,,,
-7.5,-14.95,7.45,1.32,17.2,,,
-5.0,-14.9,9.9,1.32,17.2,,,
-2.5,-14.83,12.33,1.32,17.2,,,
0.0,-14.65,14.65,1.32,17.2,,,
-60.0,-63.01,3.01,1.32,18.1,,,
-57.5,-60.51,3.01,1.32,18.1,,,
-55.0,-58.01,3.01,1.32,18.1,,,
-52.5,-55.51,3.01,1.32,18.1,,,
-50.0,-53.01,3.01,1.32,18.1,,,
-47.5,-50.51,3.01,1.32,18.1,,,
-45.0,-48.01,3.01,1.32,18.1,,,
-42.5,-45.51,3.01,1.32,18.1,,,
-40.0,-43.01,3.01,1.32,18.1,,,
-37.5,-40.51,3.01,1.32,18.1,,,
-35.0,-38.01,3.01,1.32,18.1,,,
-32.5,-35.51,3.01,1.32,18.1,,,
-30.0,-33.01,3.01,1.32,18.1,,,
-27.5,-30.51,3.01,1.32,18.1,,,
-25.0,-28.01,3.01,1.32,18.1,,,
-22.5,-25.51,3.01,1.32,18.1,,,
-20.0,-23.01,3.01,1.32,18.1,,,
-17.5,-20.51,3.01,1.32,18.1,,,
-15.0,-18.15,3.15,1.32,18.1,,,
-12.5,-16.44,3.94,1.32,18.1,,,
-10.0,-15.38,5.38,1.32,18.1,,,
-7.5,-14.96,7.46,1.32,18.1,,,
-5.0,-14.93,9.93,1.32,18.1,,,
-2.5,-14.86,12.36,1.32,18.1,,,
0.0,-14.69,14.69,1.32,18.1,,,
-60.0,-63.01,3.01,1.32,19.1,,,
-57.5,-60.51,3.01,1.32,19.1,,,
-55.0,-58.01,3.01,1.32,19.1,,,
-52.5,-55.51,3.01,1.32,19.1,,,
-50.0,-53.01,3.01,1.32,19.1,,,
-47.5,-50.51,3.01,1.32,19.1,,,
-45.0,-48.01,3.01,1.32,19.1,,,
-42.5,-45.51,3.01,1.32,19.1,,,
-40.0,-43.01,3.01,1.32,19.1,,,
-37.5,-40.51,3.01,1.32,19.1,,,
-35.0,-38.01,3.01,1.32,19.1,,,
-32.5,-35.51,3.01,1.32,19.1,,,
-30.0,-33.01,3.01,1.32,19.1,,,
-27.5,-30.51,3.01,1.32,19.1,,,
-25.0,-28.01,3.01,1.32,19.1,,,
-22.5,-25.51,3.01,1.32,19.1,,,
-20.0,-23.01,3.01,1.32,19.1,,,
-17.5,-20.51,3.01,1.32,19.1,,,
-15.0,-18.15,3.15,1.32,19.1,,,
-12.5,-16.44,3.94,1.32,19.1,,,
-10.0,-15.39,5.39,1.32,19.1,,,
-7.5,-14.98,7.48,1.32,19.1,,,
-5.0,-14.94,9.94,1.32,19.1,,,
-2.5,-14.88,12.38,1.32,19.1,,,
0.0,-14.72,14.72,1.32,19.1,,,
-60.0,-63.01,3.01,1.32,20.0,,,
-57.5,-60.51,3.01,1.32,20.0,,,
-55.0,-58.01,3.01,1.32,20.0,,,
-52.5,-55.51,3.01,1.32,20.0,,,
-50.0,-53.01,3.01,1.32,20.0,,,
-47.5,-50.51,3.01,1.32,20.0,,,
-45.0,-48.01,3.01,1.32,20.0,,,
-42.5,-45.51,3.01,1.32,20.0,,,
-40.0,-43.01,3.01,1.32,20.0,,,
-37.5,-40.51,3.01,1.32,20.0,,,
-35.0,-38.01,3.01,1.32,20.0,,,
-32.5,-35.51,3.01,1.32,20.0,,,
-30.0,-33.01,3.01,1.32,20.0,,,
-27.5,-30.51,3.01,1.32,20.0,,,
-25.0,-28.01,3.01,1.32,20.0,,,
-22.5,-25.51,3.01,1.32,20.0,,,
-20.0,-23.01,3.01,1.32,20.0,,,
-17.5,-20.51,3.01,1.32,20.0,,,
-15.0,-18.15,3.15,1.32,20.0,,,
-12.5,-16.44,3.94,1.32,20.0,,,
-10.0,-15.39,5.39,1.32,20.0,,,
-7.5,-14.99,7.49,1.32,20.0,,,
-5.0,-14.96,9.96,1.32,20.0,,,
-2.5,-14.91,12.41,1.32,20.0,,,
0.0,-14.75,14.75,1.32,20.0,,,
-60.0,-63.01,3.01,1.53,2.0,,,
-57.5,-60.51,3.01,1.53,2.0,,,
-55.0,-58.01,3.01,1.53,2.0,,,
-52.5,-55.51,3.01,1.53,2.0,,,
-50.0,-53.01,3.01,1.53,2.0,,,
-47.5,-50.51,3.01,1.53,2.0,,,
-45.0,-48.01,3.01,1.53,2.0,,,
-42.5,-45.51,3.01,1.53,2.0,,,
-40.0,-43.01,3.01,1.53,2.0,,,
-37.5,-40.51,3.01,1.53,2.0,,,
-35.0,-38.01,3.01,1.53,2.0,,,
-32.5,-35.51,3.01,1.53,2.0,,,
-30.0,-33.01,3.01,1.53,2.0,,,
-27.5,-30.51,3.01,1.53,2.0,,,
-25.0,-28.01,3.01,1.53,2.0,,,
-22.5,-25.51,3.01,1.53,2.0,,,
-20.0,-23.01,3.01,1.53,2.0,,,
-17.5,-20.51,3.01,1.53,2.0,,,
-15.0,-18.01,3.01,1.53,2.0,,,
-12.5,-15.51,3.01,1.53,2.0,,,
-10.0,-13.07,3.07,1.53,2.0,,,
-7.5,-10.98,3.48,1.53,2.0,,,
-5.0,-9.27,4.27,1.53,2.0,,,
-2.5,-7.91,5.41,1.53,2.0,,,
0.0,-6.58,6.58,1.53,2.0,,,
-60.0,-63.01,3.01,1.53,3.0,,,
-57.5,-60.51,3.01,1.53,3.0,,,
-55.0,-58.01,3.01,1.53,3.0,,,
-52.5,-55.51,3.01,1.53,3.0,,,
-50.0,-53.01,3.01,1.53,3.0,,,
-47.5,-50.51,3.01,1.53,3.0,,,
-45.0,-48.01,3.01,1.53,3.0,,,
-42.5,-45.51,3.01,1.53,3.0,,,
-40.0,-43.01,3.01,1.53,3.0,,,
-37.5,-40.51,3.01,1.53,3.0,,,
-35.0,-38.01,3.01,1.53,3.0,,,
-32.5,-35.51,3.01,1.53,3.0,,,
-30.0,-33.01,3.01,1.53,3.0,,,
-27.5,-30.51,3.01,1.53,3.0,,,
-25.0,-28.01,3.01,1.53,3.0,,,
-22.5,-25.51,3.01,1.53,3.0,,,
-20.0,-23.01,3.01,1.53,3.0,,,
-17.5,-20.51,3.01,1.53,3.0,,,
-15.0,-18.01,3.01,1.53,3.0,,,
-12.5,-15.51,3.01,1.53,3.0,,,
-10.0,-13.09,3.09,1.53,3.0,,,
-7.5,-11.14,3.64,1.53,3.0,,,
-5.0,-9.69,4.69,1.53,3.0,,,
-2.5,-8.71,6.21,1.53,3.0,,,
0.0,-7.8,7.8,1.53,3.0,,,
-60.0,-63.01,3.01,1.53,3.9,,,
-57.5,-60.51,3.01,1.53,3.9,,,
-55.0,-58.01,3.01,1.53,3.9,,,
-52.5,-55.51,3.01,1.53,3.9,,,
-50.0,-53.01,3.01,1.53,3.9,,,
-47.5,-50.51,3.01,1.53,3.9,,,
-45.0,-48.01,3.01,1.53,3.9,,,
-42.5,-45.51,3.01,1.53,3.9,,,
-40.0,-43.01,3.01,1.53,3.9,,,
-37.5,-40.51,3.01,1.53,3.9,,,
-35.0,-38.01,3.01,1.53,3.9,,,
-32.5,-35.51,3.01,1.53,3.9,,,
-30.0,-33.01,3.01,1.53,3.9,,,
-27.5,-30.51,3.01,1.53,3.9,,,
-25.0,-28.01,3.01,1.53,3.9,,,
-22.5,-25.51,3.01,1.53,3.9,,,
-20.0,-23.01,3.01,1.53,3.9,,,
-17.5,-20.51,3.01,1.53,3.9,,,
-15.0,-18.01,3.01,1.53,3.9,,,
-12.5,-15.51,3.01,1.53,3.9,,,
-10.0,-13.1,3.1,1.53,3.9,,,
-7.5,-11.21,3.71,1.53,3.9,,,
-5.0,-9.89,4.89,1.53,3.9,,,
-2.5,-9.11,6.61,1.53,3.9,,,
0.0,-8.41,8.41,1.53,3.9,,,
-60.0,-63.01,3.01,1.53,4.8,,,
-57.5,-60.51,3.01,1.53,4.8,,,
-55.0,-58.01,3.01,1.53,4.8,,,
-52.5,-55.51,3.01,1.53,4.8,,,
-50.0,-53.01,3.01,1.53,4.8,,,
-47.5,-50.51,3.01,1.53,4.8,,,
-45.0,-48.01,3.01,1.53,4.8,,,
-42.5,-45.51,3.01,1.53,4.8,,,
-40.0,-43.01,3.01,1.53,4.8,,,
-37.5,-40.51,3.01,1.53,4.8,,,
-35.0,-38.01,3.01,1.53,4.8,,,
-32.5,-35.51,3.01,1.53,4.8,,,
-30.0,-33.01,3.01,1.53,4.8,,,
-27.5,-30.51,3.01,1.53,4.8,,,
-25.0,-28.01,3.01,1.53,4.8,,,
-22.5,-25.51,3.01,1.53,4.8,,,
-20.0,-23.01,3.01,1.53,4.8,,,
-17.5,-20.51,3.01,1.53,4.8,,,
-15.0,-18.01,3.01,1.53,4.8,,,
-12.5,-15.51,3.01,1.53,4.8,,,
-10.0,-13.1,3.1,1.53,4.8,,,
-7.5,-11.26,3.76,1.53,4.8,,,
-5.0,-10.02,5.02,1.53,4.8,,,
-2.5,-9.36,6.86,1.53,4.8,,,
0.0,-8.79,8.79,1.53,4.8,,,
-60.0,-63.01,3.01,1.53,5.8,,,
-57.5,-60.51,3.01,1.53,5.8,,,
-55.0,-58.01,3.01,1.53,5.8,,,
-52.5,-55.51,3.01,1.53,5.8,,,
-50.0,-53.01,3.01,1.53,5.8,,,
-47.5,-50.51,3.01,1.53,5.8,,,
-45.0,-48.01,3.01,1.53,5.8,,,
-42.5,-45.51,3.01,1.53,5.8,,,
-40.0,-43.01,3.01,1.53,5.8,,,
-37.5,-40.51,3.01,1.53,5.8,,,
-35.0,-38.01,3.01,1.53,5.8,,,
-32.5,-35.51,3.01,1.53,5.8,,,
-30.0,-33.01,3.01,1.53,5.8,,,
-27.5,-30.51,3.01,1.53,5.8,,,
-25.0,-28.01,3.01,1.53,5.8,,,
-22.5,-25.51,3.01,1.53,5.8,,,
-20.0,-23.01,3.01,1.53,5.8,,,
-17.5,-20.51,3.01,1.53,5.8,,,
-15.0,-18.01,3.01,1.53,5.8,,,
-12.5,-15.51,3.01,1.53,5.8,,,
-10.0,-13.11,3.11,1.53,5.8,,,
-7.5,-11.29,3.79,1.53,5.8,,,
-5.0,-10.11,5.11,1.53,5.8,,,
-2.5,-9.52,7.02,1.53,5.8,,,
0.0,-9.04,9.04,1.53,5.8,,,
-60.0,-63.01,3.01,1.53,6.7,,,
-57.5,-60.51,3.01,1.53,6.7,,,
-55.0,-58.01,3.01,1.53,6.7,,,
-52.5,-55.51,3.01,1.53,6.7,,,
-50.0,-53.01,3.01,1.53,6.7,,,
-47.5,-50.51,3.01,1.53,6.7,,,
-45.0,-48.01,3.01,1.53,6.7,,,
-42.5,-45.51,3.01,1.53,6.7,,,
-40.0,-43.01,3.01,1.53,6.7,,,
-37.5,-40.51,3.01,1.53,6.7,,,
-35.0,-38.01,3.01,1.53,6.7,,,
-32.5,-35.51,3.01,1.53,6.7,,,
-30.0,-33.01,3.01,1.53,6.7,,,
-27.5,-30.51,3.01,1.53,6.7,,,
-25.0,-28.01,3.01,1.53,6.7,,,
-22.5,-25.51,3.01,1.53,6.7,,,
-20.0,-23.01,3.01,1.53,6.7,,,
-17.5,-20.51,3.01,1.53,6.7,,,
-15.0,-18.01,3.01,1.53,6.7,,,
-12.5,-15.51,3.01,1.53,6.7,,,
-10.0,-13.11,3.11,1.53,6.7,,,
-7.5,-11.32,3.82,1.53,6.7,,,
-5.0,-10.17,5.17,1.53,6.7,,,
-2.5,-9.64,7.14,1.53,6.7,,,
0.0,-9.23,9.23,1.53,6.7,,,
-60.0,-63.01,3.01,1.53,7.7,,,
-57.5,-60.51,3.01,1.53,7.7,,,
-55.0,-58.01,3.01,1.53,7.7,,,
-52.5,-55.51,3.01,1.53,7.7,,,
-50.0,-53.01,3.01,1.53,7.7,,,
-47.5,-50.51,3.01,1.53,7.7,,,
-45.0,-48.01,3.01,1.53,7.7,,,
-42.5,-45.51,3.01,1.53,7.7,,,
-40.0,-43.01,3.01,1.53,7.7,,,
-37.5,-40.51,3.01,1.53,7.7,,,
-35.0,-38.01,3.01,1.53,7.7,,,
-32.5,-35.51,3.01,1.53,7.7,,,
-30.0,-33.01,3.01,1.53,7.7,,,
-27.5,-30.51,3.01,1.53,7.7,,,
-25.0,-28.01,3.01,1.53,7.7,,,
-22.5,-25.51,3.01,1.53,7.7,,,
-20.0,-23.01,3.01,1.53,7.7,,,
-17.5,-20.51,3.01,1.53,7.7,,,
-15.0,-18.01,3.01,1.53,7.7,,,
-12.5,-15.51,3.01,1.53,7.7,,,
-10.0,-13.11,3.11,1.53,7.7,,,
-7.5,-11.33,3.83,1.53,7.7,,,
-5.0,-10.22,5.22,1.53,7.7,,,
-2.5,-9.73,7.23,1.53,7.7,,,
0.0,-9.37,9.37,1.53,7.7,,,
-60.0,-63.01,3.01,1.53,8.6,,,
-57.5,-60.51,3.01,1.53,8.6,,,
-55.0,-58.01,3.01,1.53,8.6,,,
-52.5,-55.51,3.01,1.53,8.6,,,
-50.0,-53.01,3.01,1.53,8.6,,,
-47.5,-50.51,3.01,1.53,8.6,,,
-45.0,-48.01,3.01,1.53,8.6,,,
-42.5,-45.51,3.01,1.53,8.6,,,
-40.0,-43.01,3.01,1.53,8.6,,,
-37.5,-40.51,3.01,1.53,8.6,,,
-35.0,-38.01,3.01,1.53,8.6,,,
-32.5,-35.51,3.01,1.53,8.6,,,
-30.0,-33.01,3.01,1.53,8.6,,,
-27.5,-30.51,3.01,1.53,8.6,,,
-25.0,-28.01,3.01,1.53,8.6,,,
-22.5,-25.51,3.01,1.53,8.6,,,
-20.0,-23.01,3.01,1.53,8.6,,,
-17.5,-20.51,3.01,1.53,8.6,,,
-15.0,-18.01,3.01,1.53,8.6,,,
-12.5,-15.51,3.01,1.53,8.6,,,
-10.0,-13.12,3.12,1.53,8.6,,,
-7.5,-11.35,3.85,1.53,8.6,,,
-5.0,-10.25,5.25,1.53,8.6,,,
-2.5,-9.8,7.3,1.53,8.6,,,
0.0,-9.47,9.47,1.53,8.6,,,
-60.0,-63.01,3.01,1.53,9.6,,,
-57.5,-60.51,3.01,1.53,9.6,,,
-55.0,-58.01,3.01,1.53,9.6,,,
-52.5,-55.51,3.01,1.53,9.6,,,
-50.0,-53.01,3.01,1.53,9.6,,,
-47.5,-50.51,3.01,1.53,9.6,,,
-45.0,-48.01,3.01,1.53,9.6,,,
-42.5,-45.51,3.01,1.53,9.6,,,
-40.0,-43.01,3.01,1.53,9.6,,,
-37.5,-40.51,3.01,1.53,9.6,,,
-35.0,-38.01,3.01,1.53,9.6,,,
-32.5,-35.51,3.01,1.53,9.6,,,
-30.0,-33.01,3.01,1.53,9.6,,,
-27.5,-30.51,3.01,1.53,9.6,,,
-25.0,-28.01,3.01,1.53,9.6,,,
-22.5,-25.51,3.01,1.53,9.6,,,
-20.0,-23.01,3.01,1.53,9.6,,,
-17.5,-20.51,3.01,1.53,9.6,,,
-15.0,-18.01,3.01,1.53,9.6,,,
-12.5,-15.51,3.01,1.53,9.6,,,
-10.0,-13.12,3.12,1.53,9.6,,,
-7.5,-11.36,3.86,1.53,9.6,,,
-5.0,-10.28,5.28,1.53,9.6,,,
-2.5,-9.86,7.36,1.53,9.6,,,
0.0,-9.56,9.56,1.53,9.6,,,
-60.0,-63.01,3.01,1.53,10.5,,,
-57.5,-60.51,3.01,1.53,10.5,,,
-55.0,-58.01,3.01,1.53,10.5,,,
-52.5,-55.51,3.01,1.53,10.5,,,
-50.0,-53.01,3.01,1.53,10.5,,,
-47.5,-50.51,3.01,1.53,10.5,,,
-45.0,-48.01,3.01,1.53,10.5,,,
-42.5,-45.51,3.01,1.53,10.5,,,
-40.0,-43.01,3.01,1.53,10.5,,,
-37.5,-40.51,3.01,1.53,10.5,,,
-35.0,-38.01,3.01,1.53,10.5,,,
-32.5,-35.51,3.01,1.53,10.5,,,
-30.0,-33.01,3.01,1.53,10.5,,,
-27.5,-30.51,3.01,1.53,10.5,,,
-25.0,-28.01,3.01,1.53,10.5,,,
-22.5,-25.51,3.01,1.53,10.5,,,
-20.0,-23.01,3.01,1.53,10.5,,,
-17.5,-20.51,3.01,1.53,10.5,,,
-15.0,-18.01,3.01,1.53,10.5,,,
-12.5,-15.51,3.01,1.53,10.5,,,
-10.0,-13.12,3.12,1.53,10.5,,,
-7.5,-11.37,3.87,1.53,10.5,,,
-5.0,-10.31,5.31,1.53,10.5,,,
-2.5,-9.91,7.41,1.53,10.5,,,
0.0,-9.63,9.63,1.53,10.5,,,
-60.0,-63.01,3.01,1.53,11.5,,,
-57.5,-60.51,3.01,1.53,11.5,,,
-55.0,-58.01,3.01,1.53,11.5,,,
-52.5,-55.51,3.01,1.53,11.5,,,
-50.0,-53.01,3.01,1.53,11.5,,,
-47.5,-50.51,3.01,1.53,11.5,,,
-45.0,-48.01,3.01,1.53,11.5,,,
-42.5,-45.51,3.01,1.53,11.5,,,
-40.0,-43.01,3.01,1.53,11.5,,,
-37.5,-40.51,3.01,1.53,11.5,,,
-35.0,-38.01,3.01,1.53,11.5,,,
-32.5,-35.51,3.01,1.53,11.5,,,
-30.0,-33.01,3.01,1.53,11.5,,,
-27.5,-30.51,3.01,1.53,11.5,,,
-25.0,-28.01,3.01,1.53,11.5,,,
-22.5,-25.51,3.01,1.53,11.5,,,
-20.0,-23.01,3.01,1.53,11.5,,,
-17.5,-20.51,3.01,1.53,11.5,,,
-15.0,-18.01,3.01,1.53,11.5,,,
-12.5,-15.51,3.01,1.53,11.5,,,
-10.0,-13.12,3.12,1.53,11.5,,,
-7.5,-11.37,3.87,1.53,11.5,,,
-5.0,-10.33,5.33,1.53,11.5,,,
-2.5,-9.94,7.44,1.53,11.5,,,
0.0,-9.69,9.69,1.53,11.5,,,
-60.0,-63.01,3.01,1.53,12.4,,,
-57.5,-60.51,3.01,1.53,12.4,,,
-55.0,-58.01,3.01,1.53,12.4,,,
-52.5,-55.51,3.01,1.53,12.4,,,
-50.0,-53.01,3.01,1.53,12.4,,,
-47.5,-50.51,3.01,1.53,12.4,,,
-45.0,-48.01,3.01,1.53,12.4,,,
-42.5,-45.51,3.01,1.53,12.4,,,
-40.0,-43.01,3.01,1.53,12.4,,,
-37.5,-40.51,3.01,1.53,12.4,,,
-35.0,-38.01,3.01,1.53,12.4,,,
-32.5,-35.51,3.01,1.53,12.4,,,
-30.0,-33.01,3.01,1.53,12.4,,,
-27.5,-30.51,3.01,1.53,12.4,,,
-25.0,-28.01,3.01,1.53,12.4,,,
-22.5,-25.51,3.01,1.53,12.4,,,
-20.0,-23.01,3.01,1.53,12.4,,,
-17.5,-20.51,3.01,1.53,12.4,,,
-15.0,-18.01,3.01,1.53,12.4,,,
-12.5,-15.51,3.01,1.53,12.4,,,
-10.0,-13.12,3.12,1.53,12.4,,,
-7.5,-11.38,3.88,1.53,12.4,,,
-5.0,-10.34,5.34,1.53,12.4,,,
-2.5,-9.98,7.48,1.53,12.4,,,
0.0,-9.74,9.74,1.53,12.4,,,
-60.0,-63.01,3.01,1.53,13.4,,,
-57.5,-60.51,3.01,1.53,13.4,,,
-55.0,-58.01,3.01,1.53,13.4,,,
-52.5,-55.51,3.01,1.53,13.4,,,
-50.0,-53.01,3.01,1.53,13.4,,,
-47.5,-50.51,3.01,1.53,13.4,,,
-45.0,-48.01,3.01,1.53,13.4,,,
-42.5,-45.51,3.01,1.53,13.4,,,
-40.0,-43.01,3.01,1.53,13.4,,,
-37.5,-40.51,3.01,1.53,13.4,,,
-35.0,-38.01,3.01,1.53,13.4,,,
-32.5,-35.51,3.01,1.53,13.4,,,
-30.0,-33.01,3.01,1.53,13.4,,,
-27.5,-30.51,3.01,1.53,13.4,,,
-25.0,-28.01,3.01,1.53,13.4,,,
-22.5,-25.51,3.01,1.53,13.4,,,
-20.0,-23.01,3.01,1.53,13.4,,,
-17.5,-20.51,3.01,1.53,13.4,,,
-15.0,-18.01,3.01,1.53,13.4,,,
-12.5,-15.51,3.01,1.53,13.4,,,
-10.0,-13.12,3.12,1.53,13.4,,,
-7.5,-11.39,3.89,1.53,13.4,,,
-5.0,-10.36,5.36,1.53,13.4,,,
-2.5,-10.01,7.51,1.53,13.4,,,
0.0,-9.78,9.78,1.53,13.4,,,
-60.0,-63.01,3.01,1.53,14.3,,,
-57.5,-60.51,3.01,1.53,14.3,,,
-55.0,-58.01,3.01,1.53,14.3,,,
-52.5,-55.51,3.01,1.53,14.3,,,
-50.0,-53.01,3.01,1.53,14.3,,,
-47.5,-50.51,3.01,1.53,14.3,,,
-45.0,-48.01,3.01,1.53,14.3,,,
-42.5,-45.51,3.01,1.53,14.3,,,
-40.0,-43.01,3.01,1.53,14.3,,,
-37.5,-40.51,3.01,1.53,14.3,,,
-35.0,-38.01,3.01,1.53,14.3,,,
-32.5,-35.51,3.01,1.53,14.3,,,
-30.0,-33.01,3.01,1.53,14.3,,,
-27.5,-30.51,3.01,1.53,14.3,,,
-25.0,-28.01,3.01,1.53,14.3,,,
-22.5,-25.51,3.01,1.53,14.3,,,
-20.0,-23.01,3.01,1.53,14.3,,,
-17.5,-20.51,3.01,1.53,14.3,,,
-15.0,-18.01,3.01,1.53,14.3,,,
-12.5,-15.51,3.01,1.53,14.3,,,
-10.0,-13.12,3.12,1.53,14.3,,,
-7.5,-11.39,3.89,1.53,14.3,,,
-5.0,-10.37,5.37,1.53,14.3,,,
-2.5,-10.03,7.53,1.53,14.3,,,
0.0,-9.82,9.82,1.53,14.3,,,
-60.0,-63.01,3.01,1.53,15.3,,,
-57.5,-60.51,3.01,1.53,15.3,,,
-55.0,-58.01,3.01,1.53,15.3,,,
-52.5,-55.51,3.01,1.53,15.3,,,
-50.0,-53.01,3.01,1.53,15.3,,,
-47.5,-50.51,3.01,1.53,15.3,,,
-45.0,-48.01,3.01,1.53,15.3,,,
-42.5,-45.51,3.01,1.53,15.3,,,
-40.0,-43.01,3.01,1.53,15.3,,,
-37.5,-40.51,3.01,1.53,15.3,,,
-35.0,-38.01,3.01,1.53,15.3,,,
-32.5,-35.51,3.01,1.53,15.3,,,
-30.0,-33.01,3.01,1.53,15.3,,,
-27.5,-30.51,3.01,1.53,15.3,,,
-25.0,-28.01,3.01,1.53,15.3,,,
-22.5,-25.51,3.01,1.53,15.3,,,
-20.0,-23.01,3.01,1.53,15.3,,,
-17.5,-20.51,3.01,1.53,15.3,,,
-15.0,-18.01,3.01,1.53,15.3,,,
